date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,volume_spreads_df,PnL_per_lot,total_profit,total_volume
2023-01-18,128.111,131.574,127.563,128.906,45.56303940605088,0.0,0.5,0.031443286846499455,0.0092541167352754,High_Volatility,High Volatility + Possible Trend False,Low Volatility + Possible Trend False,18.0,16.499597926480117,5750.171193425098,6.12,71857.43,11737.69
2023-01-19,128.876,128.888,127.761,128.419,45.5063928810084,0.0,0.5,0.008821158256432007,0.0092541167352754,Low_Volatility,Low Volatility + Possible Trend False,High Volatility + Possible Trend False,11.0,11.435126123877213,2926.906856396709,-0.29,-1720.88,5851.76
2023-01-20,128.391,130.612,128.348,129.585,45.94165950353583,0.0,0.5,0.017639542493844713,0.009300554561543689,High_Volatility,High Volatility + Possible Trend False,Low Volatility + Possible Trend False,11.0,11.125114763884142,3526.4818466368843,3.66,25748.21,7033.42
2023-01-23,129.456,130.888,129.041,130.664,46.32360125090431,0.0,0.5,0.014313280275261417,0.00936688827558865,High_Volatility,High Volatility + Possible Trend False,High Volatility + Possible Trend False,11.0,11.064272799676187,3114.414120866432,-6.24,-37967.02,6082.82
2023-01-24,130.627,131.117,129.727,130.159,46.57128701802621,0.0,0.5,0.0107148087907682,0.009437629046060037,High_Volatility,High Volatility + Possible Trend False,High Volatility + Possible Trend False,11.0,11.427790213986253,2689.9299126735013,-0.09,-517.67,5673.7
2023-01-25,130.158,130.583,129.269,129.579,46.6244814258919,0.0,0.5,0.010164850041386512,0.00945938469644014,High_Volatility,High Volatility + Possible Trend False,High Volatility + Possible Trend False,11.0,10.10062288021054,2720.84269520228,3.76,20148.8,5363.58
2023-01-26,129.558,130.618,129.022,130.218,57.39595383930327,0.0,0.5,0.012369983413681417,0.009483254825448538,High_Volatility,High Volatility + Possible Trend False,High Volatility + Possible Trend False,9.0,9.765591077742629,3409.3495814162334,4.88,37382.43,7657.0
2023-01-27,130.209,130.272,129.495,129.833,57.703357238705664,0.0,0.5,0.006000231669176314,0.009483254825448538,Low_Volatility,Low Volatility + Possible Trend False,High Volatility + Possible Trend False,9.0,7.252883785886522,7249.900390818685,3.75,37334.78,9945.68
2023-01-30,129.617,130.568,129.2,130.442,58.040373127143965,0.0,0.5,0.010588235294117829,0.009538137159885232,High_Volatility,High Volatility + Possible Trend False,Low Volatility + Possible Trend False,9.0,9.969167374037209,3324.448654081691,3.35,25739.18,7690.63
2023-01-31,130.404,130.53,129.744,130.102,61.06961837100344,0.0,0.0,0.006058083610802822,0.009483254825448538,Low_Volatility,Low Volatility + No Trend,High Volatility + Possible Trend False,11.0,9.653431634294929,3761.9850377157823,11.75,89671.98,7632.4
2023-02-01,130.067,130.411,128.532,128.948,68.15080325257972,0.0,0.0,0.014618927582236256,0.009538137159885232,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,12.0,12.040434108023558,4084.688920377389,-3.39,-29243.65,8635.31
2023-02-02,128.937,129.131,128.08,128.686,67.8190770876408,0.0,0.0,0.008205808869456493,0.009538137159885232,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,12.0,13.817245612357436,2568.4699229569133,4.35,25737.5,5915.72
2023-02-03,128.677,131.199,128.328,131.18,70.66806294505271,0.0,0.0,0.022372358331774898,0.009596465399693242,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,12.0,13.163216222415985,3318.154417563684,11.29,71873.3,6366.22
2023-02-06,132.292,132.903,131.506,132.652,59.61579327828257,0.0,0.5,0.010623089440785907,0.00962746868153784,High_Volatility,High Volatility + Possible Trend False,High Volatility + No Trend,12.0,11.237704146017547,3832.668674073484,-67.56,-498497.89,7378.38
2023-02-07,132.626,132.704,130.476,131.035,60.3921274024428,0.0,0.0,0.017075937337134865,0.009661365214105565,High_Volatility,High Volatility + No Trend,High Volatility + Possible Trend False,12.0,10.424565183039588,3521.954074495572,5.17,37679.05,7284.89
2023-02-08,131.058,131.54,130.597,131.379,62.25846948045516,0.0,0.0,0.0072206865395069075,0.009661365214105565,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,12.0,10.932028314013651,2502.891840992046,0.33,1576.58,4836.56
2023-02-09,131.362,131.828,130.344,131.556,61.40778662850152,0.0,0.0,0.011385257472534285,0.009769027667678582,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,17.0,13.363253058618524,3785.919986549368,-11.75,-82692.63,7036.49
2023-02-10,131.564,131.889,129.803,131.372,60.56980696236206,0.0,0.0,0.016070506844988272,0.009856884016789556,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,14.0,15.827020147125811,3157.83511746614,15.32,92452.94,6035.74
2023-02-13,131.335,132.911,131.335,132.408,59.833716300673686,0.0,0.5,0.011999847717668507,0.009856884016789556,High_Volatility,High Volatility + Possible Trend False,High Volatility + No Trend,17.0,12.008594634180907,3517.931857750239,-18.63,-117239.13,6294.24
2023-02-14,132.373,133.315,131.5,133.106,56.28779300475879,0.0,0.5,0.013802281368821275,0.009942134591162177,High_Volatility,High Volatility + Possible Trend False,High Volatility + Possible Trend False,13.0,13.753380653453704,3248.0950831366063,3.37,22198.61,6581.65
2023-02-15,133.135,134.359,132.544,134.158,49.05420214955512,0.0,0.5,0.013693565910188296,0.010094724432326351,High_Volatility,High Volatility + Possible Trend False,High Volatility + Possible Trend False,12.0,12.53194555415573,3151.885200835114,-35.34,-217902.76,6166.51
2023-02-16,134.136,134.464,133.605,133.941,48.15766633837995,0.0,0.5,0.006429400097301814,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,High Volatility + Possible Trend False,13.0,11.520883271057894,2895.993127164347,1.48,8251.85,5568.92
2023-02-17,133.958,135.107,133.912,134.146,44.19758313658591,0.0,0.5,0.00892377083457788,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,16.0,12.147845162207634,2544.584927673061,-52.25,-277171.67,5304.9
2023-02-20,134.202,134.538,133.923,134.22,43.86729519632972,0.0,0.5,0.00459219103514713,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,17.0,13.367707322687854,1479.1909993976706,-1.24,-3495.43,2825.21
2023-02-21,134.208,135.229,134.145,135.012,42.99768985553321,0.0,0.5,0.008080808080808103,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,13.0,13.630278857707887,2220.871461818552,-12.52,-60234.93,4811.64
2023-02-22,134.996,135.06,134.365,134.922,44.183063172175785,0.0,0.5,0.005172477951847528,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,18.0,12.703407243333784,2258.6527187450984,3.22,12149.7,3774.28
2023-02-23,134.855,135.364,134.487,134.67,51.81330704220667,0.0,0.5,0.006521076386565315,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,14.0,14.131516655859524,2139.8132560334866,10.05,42984.06,4278.54
2023-02-24,134.684,136.519,134.052,136.483,44.12761501163596,0.0,0.5,0.01840330617969156,0.010168539858731611,High_Volatility,High Volatility + Possible Trend False,Low Volatility + Possible Trend False,17.0,15.3768860510862,3167.832617111307,-86.97,-535063.23,6152.38
2023-02-27,136.404,136.556,135.917,136.229,43.40166341183907,0.0,0.5,0.004701398647704187,0.010168539858731611,Low_Volatility,Low Volatility + Possible Trend False,High Volatility + Possible Trend False,18.0,14.119691007832332,2295.891599978808,0.93,4174.77,4465.94
2023-02-28,136.219,136.918,135.73,136.217,40.955788481306136,0.0,0.5,0.00875267074338773,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,13.0,12.962515294733985,2837.893432645876,-18.78,-109982.66,5855.26
2023-03-01,136.224,136.467,135.255,136.217,40.54909239073131,0.0,0.5,0.00896085172452048,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,17.0,12.787955705164029,3385.7928506708527,12.69,66635.48,5251.09
2023-03-02,136.186,137.098,136.018,136.752,47.959117210164464,0.0,0.5,0.007940125571615613,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,,12.395593681647588,4607.977732364364,-5.64,-41186.92,7303.8
2023-03-03,136.743,136.768,135.743,135.826,48.37601778795528,0.0,0.5,0.007551033939135025,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,,11.034233695125009,3175.637555329407,5.98,30291.48,5062.93
2023-03-06,135.94,136.189,135.364,135.929,55.29534118479241,0.0,0.5,0.006094678053248933,0.010094724432326351,Low_Volatility,Low Volatility + Possible Trend False,Low Volatility + Possible Trend False,,11.182264525190872,3263.621489076129,0.17,893.61,5152.89
2023-03-07,135.916,137.194,135.54,137.153,63.341140740087575,0.0,0.0,0.012203039693079508,0.010168539858731611,High_Volatility,High Volatility + No Trend,Low Volatility + Possible Trend False,,11.983937268635868,3401.1396717756465,-20.72,-112251.47,5417.07
2023-03-08,137.144,137.911,136.477,137.376,58.310506798513416,1.0,0.5,0.010507264960396239,0.010230664889826567,High_Volatility,High Volatility + Possible Trend that got confirmed,High Volatility + No Trend,,13.45069508073582,3396.4230757966734,-57.1,-311898.41,5462.56
2023-03-09,137.341,137.354,135.937,136.114,57.5216642293112,1.0,0.5,0.01042394638692925,0.010230664889826567,High_Volatility,High Volatility + Possible Trend that got confirmed,High Volatility + Possible Trend that got confirmed,,12.697255898145626,3484.456086204714,6.33,35038.68,5533.51
2023-03-10,136.115,136.994,134.113,135.06,58.22235204234485,1.0,0.5,0.021481884679337575,0.010299034415642967,High_Volatility,High Volatility + Possible Trend that got confirmed,High Volatility + Possible Trend that got confirmed,,17.76739867106029,4312.5441882781,-2.95,-21637.6,7336.26
2023-03-13,133.871,135.05,132.282,133.193,43.74303530652349,1.0,0.5,0.020924993574333625,0.010299034415642967,High_Volatility,High Volatility + Possible Trend that got confirmed,High Volatility + Possible Trend that got confirmed,,13.590672263067653,4146.033797589356,-75.02,-527467.02,7031.23
2023-03-14,133.202,134.903,133.026,134.23,43.80165124389418,1.0,0.5,0.014110023604408018,0.010299034415642967,High_Volatility,High Volatility + Possible Trend that got confirmed,High Volatility + Possible Trend that got confirmed,,14.672026828319952,3117.325461334955,3.48,18548.83,5322.93
2023-03-15,134.232,135.113,132.213,133.313,44.000723248914,1.0,0.5,0.021934302980796183,0.010299034415642967,High_Volatility,High Volatility + Possible Trend that got confirmed,High Volatility + Possible Trend that got confirmed,,12.970241108413443,4171.891513928696,-10.33,-70672.61,6841.66
2023-03-16,133.311,133.823,131.716,133.583,41.31954651262446,1.0,0.5,0.01599653800601293,0.010299034415642967,High_Volatility,High Volatility + Possible Trend that got confirmed,High Volatility + Possible Trend that got confirmed,,17.404459595703198,2999.9082035020583,3.03,14368.35,4739.09
2023-03-17,133.561,133.656,131.552,131.82,41.2511137368878,1.0,0.5,0.015993675504743475,0.010299034415642967,High_Volatility,High Volatility + Possible Trend that got confirmed,High Volatility + Possible Trend that got confirmed,,13.268200385454282,2908.7916276478104,13.73,63753.11,4642.35
2023-03-20,131.799,132.652,130.537,131.309,36.634744293748646,1.0,0.0,0.016202302795375875,0.010313060135839897,High_Volatility,High Volatility + Trend confirmed,High Volatility + Possible Trend that got confirmed,,11.648403243832185,3723.4579025791504,-41.35,-250420.42,6055.81
2023-03-21,131.275,132.628,131.029,132.42,37.69390954023926,1.0,0.0,0.012203405353013376,0.010313060135839897,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,12.558105586276124,2812.539980905589,-5.55,-24946.45,4494.86
2023-03-22,132.449,133.003,131.005,131.342,38.97757679839678,1.0,0.0,0.015251326285256215,0.010321941890922098,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,13.53873992299742,3263.5758234863783,-4.58,-23769.72,5188.35
2023-03-23,131.342,131.664,130.318,130.803,39.220774896564464,1.0,0.0,0.0103285808560596,0.010321941890922098,High_Volatility,High Volatility + Trend confirmed,High Volatility + Trend confirmed,,12.334748343183568,3484.023658534285,5.39,27857.08,5165.92
2023-03-24,130.803,130.937,129.64,130.725,37.463897524046615,1.0,0.0,0.010004628201172676,0.010321941890922098,Low_Volatility,Low Volatility + Trend confirmed,High Volatility + Trend confirmed,,12.437549649547432,3615.5882400822056,-0.83,-4668.66,5635.5
2023-03-27,130.421,131.758,130.419,131.563,38.87390299375013,1.0,0.0,0.010266908962651136,0.010321941890922098,Low_Volatility,Low Volatility + Trend confirmed,Low Volatility + Trend confirmed,,12.644172962898327,2774.660041826374,-10.92,-47833.66,4379.85
2023-03-28,131.552,131.56,130.402,130.916,42.7790239740845,0.0,0.0,0.008880231898283889,0.010321941890922098,Low_Volatility,Low Volatility + No Trend,Low Volatility + Trend confirmed,,12.142612371031056,3616.872641512528,13.36,76594.98,5733.0
2023-03-29,130.89,132.886,130.754,132.833,45.8618450959276,0.0,0.0,0.01630542851461527,0.010321941890922098,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,11.482334383673049,5014.461097969516,3.39,30734.07,9064.64
2023-03-30,132.856,132.967,132.206,132.699,57.81772554884118,0.0,0.0,0.005756168403854773,0.010321941890922098,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,11.329944458615984,3506.26083242693,4.8,29385.5,6120.11
2023-03-31,132.671,133.593,132.579,132.819,58.19818831588098,0.0,0.0,0.007648270088022851,0.010321941890922098,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,12.133402525374802,3833.190531202411,-24.49,-199560.27,8148.58
